SQ_CANDIDATO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;SG_UF;SG_PARTIDO;NM_PARTIDO;DS_SIT_TOT_TURNO;QT_VOTOS_TOTAL;VR_DESPESA_TOTAL;POPULACAO;CUSTO_POR_VOTO;CUSTO_POR_HABITANTE
190001613487;4517;JOSÉ ALBERTO DA SILVA MOURA;ALBERTO DA 17;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;7217;49966.0;16054524;6.923375363724539;0.0031122691647538104
190001613481;4514;NILCIMAR DE FREITAS VIEIRA;IRMÃO CAIO;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;1324;210644.6;16054524;159.09712990936558;0.013120575857621192
190001613496;4553;ELIANE PEREIRA DE SOUZA;ELYANE SOUZA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;294;74933.77;16054524;254.876768707483;0.004667455104866392
190001613476;4555;CRISTIANE DOS SANTOS BATISTA FERNANDES;CRIS FERNANDES;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;2025;229908.66;16054524;113.53514074074074;0.014320490598164107
190001613477;4598;JOSÉ SILVA DE SOUZA;JOSÉ SILVA ONG VIVER FELIZ;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;407;0.0;16054524;0.0;0.0
190001613497;4503;RONALDO FERREIRA SEQUEIRA;RONALDO SEQUEIRA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;41;11500.0;16054524;280.4878048780488;0.0007163089980120245
190001613462;4567;ÍSIS CRISTINA RIBEIRO SILVA;ISIS COSTA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;402;20000.0;16054524;49.75124378109453;0.001245754779151347
190001613494;4546;JOSÉ ÔNIX GOMES DA SILVA;JOSÉ ÔNIX RÁDIO RIO BONITO;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;455;15000.0;16054524;32.967032967032964;0.0009343160843635102
190001613479;4527;MARCELO MOSQUEIRA TAVEIROS;TAVEIROS;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;450;10000.0;16054524;22.22222222222222;0.0006228773895756735
190001613480;4544;DRAULO VALENTE GOMES;DUUGOMES;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;2876;240031.13;16054524;83.46005910987483;0.014950996367129913
190001613482;4525;FROILAN MOREIRA DE MORAES;FROILAN;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;102;100000.0;16054524;980.3921568627451;0.006228773895756735
190001613478;4571;ALAN MANHAES DO NASCIMENTO;ALAN BOSA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;135;10000.0;16054524;74.07407407407408;0.0006228773895756735
190001613471;4593;LIGYDO FERREIRA VAZ NETO;LIGYDO BOMBEIRO;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;60;47516.0;16054524;791.9333333333333;0.0029596642043077702
190001613463;4507;MILTON QUEIROZ DA PAIXAO;TITA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;2650;275000.0;16054524;103.77358490566037;0.01712912821333102
190001613465;4526;LAURINDA JULIA GOMES;LAURA GOMES;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;89;20000.0;16054524;224.7191011235955;0.001245754779151347
190001613472;4505;CLÁUDIA MARTA XAVIER DOS SANTOS;CLAUDIA MARTA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;308;28580.0;16054524;92.79220779220779;0.0017801835794072748
190001613503;4501;ADRIANO RODRIGUES DE SOUZA;ADRIANO RODRIGUES;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;1322;20000.0;16054524;15.128593040847202;0.001245754779151347
190001613495;4545;JORGE ALBERTO FELIPE CURY;JORGINHO FUEDE;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;5506;220625.29;16054524;40.06997638939339;0.013742250470957595
190001613461;4569;GESIEL DE OLIVEIRA LESSA;GESIEL LESSA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;2019;219212.0;16054524;108.57454185240218;0.013654219832366254
190001613483;4500;MARIA EDUARDA MELLO RODRIGUES DE CARVALHO;DUDA CARVALHO;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;316;20000.0;16054524;63.29113924050633;0.001245754779151347
190001613474;4554;DANIELA DALILA IBARRA MAIA DE ANDRADE MACIEL;DANI MAIA;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;21913;2851846.88;16054524;130.14406425409572;0.1776350940083929
190001613475;4502;EVANDRO DIVINO MACHADO;EVANDRO MACHADO;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;1247;19991.88;16054524;16.031980753809144;0.0012452490027110117
190001613464;4518;MÔNICA BRASIL HENRIQUES AGUIAR;MÔNICA BRASIL;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;21;20000.0;16054524;952.3809523809524;0.001245754779151347
190001735352;4577;FELICIANO JOSE DOS SANTOS RODRIGUES;FELICIANO JOSÉ;RJ;PSDB;Partido da Social Democracia Brasileira;NÃO ELEITO;148;0.0;16054524;0.0;0.0
140001621343;1515;ELCIONE THEREZINHA ZAHLUTH BARBALHO;ELCIONE;PA;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;175498;1988035.3699999999;8116132;11.327965959726036;0.24494862454183838
140001621340;1555;JOSE BENITO PRIANTE JUNIOR;PRIANTE;PA;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;167275;2499834.54;8116132;14.944459961141833;0.30800811765998876
140001621346;1567;ALESSANDRA HABER CARVALHO SANTOS;DRA ALESSANDRA HABER;PA;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;258907;1176829.64;8116132;4.545375907179025;0.14499882949168397
140001621348;1577;RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE;RENILCE NICODEMOS;PA;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;162208;1328632.28;8116132;8.190917094101401;0.16370264554593247
140001621342;1511;ANTONIO LEOCADIO DOS SANTOS;ANTONIO DOIDO;PA;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;126535;955010.73;8116132;7.547403722290276;0.11766821066981167
150001603195;4412;DAMIÃO FELICIANO DA SILVA;DR. DAMIÃO;PB;UNIÃO;UNIÃO BRASIL;ELEITO POR QP;64023;2830093.08;3974495;44.204318448057734;0.7120635653082971
10001619990;1000;ANTÔNIA LUCILEIA CRUZ RAMOS CAMARA;ANTÔNIA LUCIA;AC;REPUBLICANOS;REPUBLICANOS;ELEITO POR QP;16280;2541400.35;830026;156.1056726044226;3.0618322197135996
250001602038;4430;LAIR MOURA SALA MALAVILA JUSEVICIUS;LAIR MOURA;SP;UNIÃO;UNIÃO BRASIL;NÃO ELEITO;8690;1151928.15;44420459;132.55789988492518;0.025932378366463973
250001602025;4418;MANOEL DAVID KORN DE CARVALHO;MANOEL DAVID KORN DE CARVALHO;SP;UNIÃO;UNIÃO BRASIL;NÃO ELEITO;2171;294815.62;44420459;135.7971533855366;0.006636933220343356
250001602063;4420;SILVIO FELIX DA SILVA;SILVIO FÉLIX;SP;UNIÃO;UNIÃO BRASIL;NÃO ELEITO;9345;913046.53;44420459;97.7042835741038;0.020554639698792846
170001613278;1555;IZA PAULA DE DEUS E MELLO ALBUQUERQUE ARRUDA;IZA ARRUDA;PE;MDB;Movimento Democrático Brasileiro;ELEITO POR QP;103950;1015430.75;9058155;9.768453583453583;0.11210127779884535
250001635956;3589;TATIANE SOARES DA SILVA;TATI DA ANALÂNDIA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;30;0.0;44420459;0.0;0.0
250001635946;3544;KATHERINE DO FORTE SILVA;KATHÊ DO FORTE;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;148;490.0;44420459;3.310810810810811;1.103095310203796e-05
250001635947;3527;LEA MARIA DE SALES CUNHA;LEA SALES CUNHA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;43;150.0;44420459;3.488372093023256;3.3768223781748857e-06
250001635933;3502;ARTHUR BRAGANCA DE VASCONCELLOS WEINTRAUB;ARTHUR WEINTRAUB;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;1990;50460.97;44420459;25.35727135678392;0.0011359848848027437
250001635934;3530;EDIVALDO DOMINGOS DE CASTRO;EDIVALDO CASTRO BRANCO;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;532;0.0;44420459;0.0;0.0
250001635936;3510;ELIAS TADEU NOGUEIRA DE OLIVEIRA;TADEU NOGUEIRA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;3265;9133.8;44420459;2.7974885145482387;0.0002056214682518251
250001635939;3577;STEVEN SANTOS DE LIMA;STEVEN LIMA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;146;0.0;44420459;0.0;0.0
250001635940;3500;VERGINIA ALVES PEREIRA;VIRGÍNIA ALVES;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;689;0.0;44420459;0.0;0.0
250001635945;3517;JUAREZ DE CARVALHO COSTA;JUAREZ DA INTERNET;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;397;0.0;44420459;0.0;0.0
250001635949;3511;MIRIAN LEE;DRA. LEE;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;552;7600.0;44420459;13.768115942028986;0.00017109233382752755
250001635943;3553;ISABEL ALINE ROSA;ARLEQUINA COSPLAY;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;107;456.0;44420459;4.261682242990654;1.0265540029651652e-05
250001635950;3512;NEMIAS DA SILVA MOREIRA;NEMIAS MOREIRA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;374;0.0;44420459;0.0;0.0
250001635952;3588;PAULO GUILHERMINO DE ARAUJO;PAULO GUILHERMINO;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;112;0.0;44420459;0.0;0.0
250001635957;3503;MARCOS VINICIUS LUZ GIANNONI;MARCÃO DA EMA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;1011;18966.7;44420459;18.760336300692384;0.00042698118000086404
250001635958;3580;EMERSON JONAS DE OLIVEIRA COSTA;EMERSON DORIVAL COSTA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;171;0.0;44420459;0.0;0.0
250001635938;3531;RICARDO GUILGER DE LIMA;RICARDO TROVÃO;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;213;0.0;44420459;0.0;0.0
250001635935;3555;EDSON FAGUNDES DE OLIVEIRA;SARGENTO FAGUNDES;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;596;120.0;44420459;0.20134228187919462;2.7014579025399084e-06
250001635954;3540;ROSANGELA CARDOSO;RO CARDOSO;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;178;0.0;44420459;0.0;0.0
250001736106;3535;VALTER ALCANTARA ROSSI;VALTER ALCANTARA ROSSI;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;217;0.0;44420459;0.0;0.0
250001635951;3550;OSMAR DELLA PASCHOA JUNIOR;OSMAR DELLA PASCHOA;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;591;28715.8;44420459;48.58849407783418;0.0006464543736479625
250001635937;3599;FRANCIS GRACE RAMOS FRANCISCO;JORNALISTA FRANCIS;SP;PMB;Partido da Mulher Brasileira;NÃO ELEITO;47;0.0;44420459;0.0;0.0
210001620448;7006;JULIANO DE SOUZA FLORIANO;JULIANO FLORIANO;RS;AVANTE;AVANTE;NÃO ELEITO;101;23999.5;10880506;237.61881188118812;0.0022057338142178313
210001620460;7013;SIMONE SUAREZ GOMES FELIPPETTO;SIMONE SUAREZ;RS;AVANTE;AVANTE;NÃO ELEITO;144;27098.309999999998;10880506;188.18270833333332;0.00249053766433289
180001601256;2277;HELIDA DE FRANÇA MILANEZ;DRA HELIDA MILANEZ;PI;PL;Partido Liberal;NÃO ELEITO;413;20000.0;3269200;48.426150121065376;0.006117704637220115
180001601263;2233;WESLEY JACKSON DEMES DE MIRANDA;WESLLEY DEMES;PI;PL;Partido Liberal;NÃO ELEITO;1024;19178.5;3269200;18.72900390625;0.005866419919246299
180001601261;2200;DEISIANE VIEIRA DA SILVA;PASTORA DEISY;PI;PL;Partido Liberal;NÃO ELEITO;909;20000.0;3269200;22.002200220022;0.006117704637220115
180001601259;2244;ANTONIO DE ARAUJO MARTINS NETO;TONI BOSON;PI;PL;Partido Liberal;NÃO ELEITO;3006;19976.0;3269200;6.645375914836992;0.006110363391655451
180001601265;2224;TERESINHA DE JESUS OLIVEIRA;TERESINHA DE JESUS;PI;PL;Partido Liberal;NÃO ELEITO;429;20000.0;3269200;46.62004662004662;0.006117704637220115
180001601264;2222;LEONARDO EULÁLIO DE ARAÚJO LIMA;DR LEONARDO EULÁLIO;PI;PL;Partido Liberal;NÃO ELEITO;9547;1493850.34;3269200;156.47327327956427;0.4569467576165423
180001601262;2212;MARA DENISE ALVES PEREIRA;MARA DENISE;PI;PL;Partido Liberal;NÃO ELEITO;903;19937.0;3269200;22.078626799557032;0.006098433867612872
180001601257;2210;EDWALDO VIANA LIMA;CORONEL VIANA;PI;PL;Partido Liberal;NÃO ELEITO;5529;49995.4;3269200;9.04239464640984;0.015292854520983728
180001601258;2252;JOAO PAULO DA COSTA ARAUJO ALVES;MAJOR COSTA ARAÚJO;PI;PL;Partido Liberal;NÃO ELEITO;4744;44783.51;3269200;9.440031618887016;0.01369861433989967
180001601260;2223;RAIMUNDO VIANA FILHO;RAIMUNDO VIANA;PI;PL;Partido Liberal;NÃO ELEITO;1222;37000.7;3269200;30.278805237315872;0.011317967698519515
220001639533;1234;WENDEON FRANÇA RODOVALHO SILVA;MAESTRO WENDEON FRANÇA;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;1530;99245.14;1581016;64.8661045751634;0.06277301431484564
220001639527;1213;ALMIR NARAYAMOGA SURUI;ALMIR SURUÍ;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;3901;317205.92;1581016;81.31400153806716;0.2006342250805811
220001639531;1233;MANOEL MESSIAS DA SILVA OLIVEIRA;MANOEL MESSIAS;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;243;35000.0;1581016;144.03292181069958;0.022137663375955713
220001639528;1206;AULENILDA LOPES DE OLIVEIRA;MÃE NILDA;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;459;120500.0;1581016;262.5272331154684;0.0762168124800761
220001639526;1212;ALFREDO LAURENT;ALFREDO LAURENT;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;755;99963.0;1581016;132.40132450331126;0.06322706411573317
220001639532;1221;ROSANGELA APARECIDA HILARIO;PROFESSORA ROSANGELA HILÁRIO;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;692;128200.0;1581016;185.2601156069364;0.08108709842278636
220001639529;1269;LAERCIO DO CARMO RODRIGUES;LAERCIO RODRIGUES;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;227;2000.0;1581016;8.810572687224669;0.001265009335768898
220001639530;1222;LUCIENE DA SILVA ALMEIDA;LUCIENE GAVIÃO;RO;PDT;Partido Democrático Trabalhista;NÃO ELEITO;184;95978.26;1581016;521.6209782608695;0.06070669746542729
240001610090;5012;TEREZINHA APARECIDA PAZ;TEREZINHA PAZ;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;149;30568.8;7609601;205.15973154362416;0.0040171357210450325
240001610080;5013;FÁBIO SILVEIRA DE OLIVEIRA;FÁBIO DE OLIVEIRA;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;331;4999.0;7609601;15.102719033232628;0.0006569332610211758
240001610086;5075;MAURICIO MULINARI;MAURICIO MULINARI;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;3125;42380.98;7609601;13.5619136;0.005569408961126871
240001610082;5050;LEONEL DAVID JESUS CAMASÃO;CAMASÃO;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;12714;57475.39;7609601;4.52063787950291;0.007553009678168409
240001610079;5001;EUNICE ANTUNES;KEREXU;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;35215;76341.95;7609601;2.1678815845520374;0.010032319697182546
240001610081;5025;KÁTIA MARIA COSTA;KÁTIA COSTA;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;895;9005.38;7609601;10.061877094972067;0.001183423414709917
240001610092;5000;VICTOR DELLA GIUSTINA GASPODINI;VICTOR GASPODINI;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;1305;15074.16;7609601;11.551080459770114;0.0019809396051120158
240001610078;5005;DAUDT SOUZA DA SILVA;PROFESSOR DAUDT;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;370;8618.0;7609601;23.291891891891893;0.0011325166720305047
240001610091;5051;THIAGO HERMANIS MEDEIROS CARDOSO;THIAGO HERMANIS;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;410;103161.3;7609601;251.6129268292683;0.01355672918987474
240001610085;5055;MARIANA SOUZA HREISEMNOU;MARI SOUZA;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;1775;65770.4;7609601;37.05374647887324;0.008643081286390705
240001610093;5042;VINICIUS RAMOS LANÇAS;VINI LANÇAS;SC;PSOL;Partido Socialismo e Liberdade;NÃO ELEITO;725;7002.900000000001;7609601;9.659172413793105;0.0009202716410492483
20001718557;3535;JANILENE DUARTE DOS SANTOS;JANE DUARTE;AL;PMB;Partido da Mulher Brasileira;NÃO ELEITO;99;0.0;3127511;0.0;0.0
20001718555;3533;JAMMES STENIO SOBREIRA;JAMMES SOBREIRA;AL;PMB;Partido da Mulher Brasileira;NÃO ELEITO;26;0.0;3127511;0.0;0.0
20001718554;3500;GILVAN DA SILVA MENEZES;GILVAN MENEZES;AL;PMB;Partido da Mulher Brasileira;NÃO ELEITO;130;0.0;3127511;0.0;0.0
200001612241;4040;THABATTA PIMENTA DE MEDEIROS SILVA;THABATTA PIMENTA;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;40533;800241.45;3302729;19.74296129080009;0.2422970367838233
200001612239;4013;JANEAYRE ALMEIDA DE SOUTO;JANEAYRE;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;2677;699918.36;3302729;261.4562420620097;0.21192122029993984
200001612240;4050;PABLO ANGLESON DA SILVA AIRES;PABLO AIRES;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;21996;510659.49;3302729;23.216016093835243;0.15461743606575049
200001612238;4015;HENRIQUE EDUARDO LYRA ALVES;HENRIQUE ALVES;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;11630;1499853.59;3302729;128.96419518486672;0.4541255398187378
200001612237;4010;WELLINGTON DE OLIVEIRA BERNARDO;WELLINGTON BERNARDO;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;2577;262527.14;3302729;101.87316259216144;0.0794879446663653
200001612243;4088;JOSÉ FRANÇA SOARES NETO;NETINHO FRANÇA;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;9978;499883.29;3302729;50.09854580076168;0.15135461916493906
200001612236;4000;NADJA TASSIA VERISSIMO;DOUTORA TÁSSIA;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;3505;499880.24;3302729;142.61918402282453;0.15135369568620374
200001612235;4022;ISABEL CRISTINA GORGONIO DE MEDEIROS;BEBEL MEDEIROS;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;2508;399690.79;3302729;159.3663437001595;0.12101834270992261
200001612242;4077;DIEGO AMERICO DE CARVALHO;PROFESSOR DIEGO;RN;PSB;Partido Socialista Brasileiro;NÃO ELEITO;2705;249843.47;3302729;92.36357486136784;0.07564758416448943
20001652301;5566;ISABELLA REGUEIRA ALVES LARANJEIRAS;ISABELLA LARANJEIRAS;AL;PSD;Partido Social Democrático;NÃO ELEITO;1201;249909.25;3127511;208.08430474604495;0.07990675332556783
20001652299;5588;EDUARDO ÍTALO BASTOS DE OLIVEIRA;ÍTALO BASTOS;AL;PSD;Partido Social Democrático;NÃO ELEITO;485;16030.0;3127511;33.05154639175258;0.005125481573046426
20001652300;5577;ILDO RAFAEL DE VASCONCELOS;ILDO RAFAEL;AL;PSD;Partido Social Democrático;NÃO ELEITO;5512;500000.0;3127511;90.71117561683599;0.159871540020163
20001652303;5522;ALAN HELTON DE OMENA BALBINO;ALAN BALBINO;AL;PSD;Partido Social Democrático;NÃO ELEITO;3334;530339.04;3127511;159.06989802039593;0.16957223811522967
20001652306;5599;SERGIO CABRAL BARBOSA;SERGIO CABRAL;AL;PSD;Partido Social Democrático;NÃO ELEITO;76;25000.0;3127511;328.94736842105266;0.00799357700100815
20001652305;5500;JOÃO GABRIEL COSTA LINS;JOÃOZINHO;AL;PSD;Partido Social Democrático;NÃO ELEITO;2622;250180.29;3127511;95.415823798627;0.07999341648998197
20001652307;5544;TEREZA NELMA DA SILVA PORTO VIANA SOARES;TEREZA NELMA;AL;PSD;Partido Social Democrático;NÃO ELEITO;24722;2223000.0;3127511;89.91990939244398;0.7107888669296447
20001652304;5511;AMARO ELIAS DOS SANTOS;MÁRIO FAROFA;AL;PSD;Partido Social Democrático;NÃO ELEITO;1278;119343.05;3127511;93.3826682316119;0.03815911438840663
20001652298;5533;ANA CAROLINA BELTRÃO PEIXOTO;PROFESSORA CAROL;AL;PSD;Partido Social Democrático;NÃO ELEITO;1225;150262.36;3127511;122.66315102040815;0.04804534980052828
20001652302;5555;LUIZ GUSTAVO DA SILVA LIMA;GUSTAVO LIMA;AL;PSD;Partido Social Democrático;NÃO ELEITO;37100;827740.0;3127511;22.311051212938004;0.26466413707257946
210001605644;2074;ISMAEL AMILIVIA MOREIRA;ISMAEL AMILIVIA;RS;PSC;Partido Social Cristão;NÃO ELEITO;233;35000.0;10880506;150.21459227467813;0.0032167621616127043
210001605647;2023;TATIANA RHEINGANTZ ARMOS;TATIANA ARMOS;RS;PSC;Partido Social Cristão;NÃO ELEITO;262;14668.61;10880506;55.98706106870229;0.001348155131755821
210001605654;2011;JOSE NELSON MONTEIRO DA SILVA;JOSE MONTEIRO;RS;PSC;Partido Social Cristão;NÃO ELEITO;401;35000.0;10880506;87.28179551122194;0.0032167621616127043
210001732428;2022;PAULO ROBERTO DA SILVA FLORES;BETO;RS;PSC;Partido Social Cristão;NÃO ELEITO;3881;0.0;10880506;0.0;0.0
210001731377;2016;ADÃO RENATO SCHULTZ COSTA;RENATO COSTA;RS;PSC;Partido Social Cristão;NÃO ELEITO;206;14894.0;10880506;72.30097087378641;0.0013688701610017034
210001605652;2010;EDILSON RODRIGUES ZAMBARDA;SGT. EDILSON ZAMBARDA;RS;PSC;Partido Social Cristão;NÃO ELEITO;1184;14999.970000000001;10880506;12.668893581081083;0.0013786095977521636
210001605651;2033;CLAITON GARCIA DA CRUZ;PASTOR CLAITON;RS;PSC;Partido Social Cristão;NÃO ELEITO;547;39999.65;10880506;73.12550274223035;0.0036762674456500464
210001605640;2001;LUIZ OMAR DUARTE DO AMARAL;CANHOTINHO;RS;PSC;Partido Social Cristão;NÃO ELEITO;560;40000.0;10880506;71.42857142857143;0.0036762996132716622
210001605642;2021;FABIANA DOS REIS DEUS;MISSIONARIA FABIANA SILVA;RS;PSC;Partido Social Cristão;NÃO ELEITO;472;10000.0;10880506;21.1864406779661;0.0009190749033179156
210001605650;2088;CELSO BERNARDINO DE JESUS;PASTOR CELSO;RS;PSC;Partido Social Cristão;NÃO ELEITO;128;0.0;10880506;0.0;0.0
210001605638;2090;JOSEANE RIBEIRO ALVES;JOSI RAMOS;RS;PSC;Partido Social Cristão;NÃO ELEITO;588;20000.0;10880506;34.01360544217687;0.0018381498066358311
210001605660;2025;RENER DE SOUZA MACHADO;RENER;RS;PSC;Partido Social Cristão;NÃO ELEITO;120;10000.0;10880506;83.33333333333333;0.0009190749033179156
210001605645;2077;JADERSON TOLEDO MARETOLI;JADER MARETOLI;RS;PSC;Partido Social Cristão;NÃO ELEITO;6825;75027.0;10880506;10.992967032967034;0.006895543277123325
210001605646;2002;SERGIO PIRES DIAS;SERGIO PIRES DIAS CABELUDO;RS;PSC;Partido Social Cristão;NÃO ELEITO;755;25800.0;10880506;34.17218543046358;0.002371213250560222
210001605639;2034;LUCINEIDE NEVES DOS SANTOS LIMA;LUCINEIDE NEVES;RS;PSC;Partido Social Cristão;NÃO ELEITO;279;15000.0;10880506;53.763440860215056;0.0013786123549768734
210001605656;2050;MARCIO AURELIO DA SILVA;MARCIO AURELIO;RS;PSC;Partido Social Cristão;NÃO ELEITO;312;28200.0;10880506;90.38461538461539;0.002591791227356522
210001605657;2070;MARNI TERESINHA SAGGIN;MARNI SAGGIN;RS;PSC;Partido Social Cristão;NÃO ELEITO;225;19571.27;10880506;86.98342222222223;0.001798746308305882
210001605635;2024;BARBARA SUSAN DA SILVA RITTA;BARBARA SUSAN;RS;PSC;Partido Social Cristão;NÃO ELEITO;382;29999.75;10880506;78.53337696335079;0.002757201733081164
210001605636;2020;JAIME DOS SANTOS LOPES;APOSTOLO JAIME;RS;PSC;Partido Social Cristão;NÃO ELEITO;1465;57419.0;10880506;39.193856655290105;0.005277236187361139
210001605648;2000;CARINA BELOME LEMES;CARINA BELOME;RS;PSC;Partido Social Cristão;NÃO ELEITO;4423;56000.0;10880506;12.661089758082749;0.005146819458580327
210001605641;2017;ARTHUR SILVA DA CUNHA;ARTHUR CUNHA;RS;PSC;Partido Social Cristão;NÃO ELEITO;48;0.0;10880506;0.0;0.0
210001605643;2038;FLAVIA CRISTINA ABREU;SARGENTO FLAVIA;RS;PSC;Partido Social Cristão;NÃO ELEITO;1092;50300.0;10880506;46.062271062271066;0.004622946763689116
210001605655;2055;JOSÉ ROBERTO ZUCOLOTTO MOURA;ZÉ ROBERTO;RS;PSC;Partido Social Cristão;NÃO ELEITO;1251;29999.3;10880506;23.980255795363707;0.002757160374710514
210001605649;2027;CARMEM LORENI BIAZOLOR MIRANDA;CARMEM MIRANDA;RS;PSC;Partido Social Cristão;NÃO ELEITO;241;15500.0;10880506;64.31535269709543;0.001424566100142769
210001605637;2060;ROSELANE GARCIA LIMA DA SILVA;ROSE;RS;PSC;Partido Social Cristão;NÃO ELEITO;157;14997.18;10880506;95.52343949044587;0.0013783531758541376
210001605659;2040;MAURICIO MACHADO;MAURICIO MACHADO;RS;PSC;Partido Social Cristão;NÃO ELEITO;474;15000.0;10880506;31.645569620253166;0.0013786123549768734
210001605632;2008;JOSÉ UELINTON ALEXANDRE;ALEXANDRE;RS;PSC;Partido Social Cristão;NÃO ELEITO;231;5850.0;10880506;25.324675324675326;0.0005376588184409806
210001605653;2007;EMERSON CORREA DA SILVA;EMERSON CORREA;RS;PSC;Partido Social Cristão;NÃO ELEITO;1048;55000.0;10880506;52.48091603053435;0.005054911968248536
210001605634;2030;RONALDO LUCIANO RIBEIRO DA SILVA;RONALDO RIBEIRO;RS;PSC;Partido Social Cristão;NÃO ELEITO;400;30000.0;10880506;75.0;0.002757224709953747
110001724781;4390;MIRIAN DE OLIVEIRA;MIRIAN DO PEDRA 90;MT;PV;Partido Verde;NÃO ELEITO;370;30000.0;3658813;81.08108108108108;0.00819938050947124
110001724780;4355;CLEY ROBERTO FERNANDES DA SILVA;ROBERTINHO FERNANDES;MT;PV;Partido Verde;NÃO ELEITO;2789;19000.0;3658813;6.812477590534241;0.005192940989331786
